Series,Sa2_main11,GCCSA_Name,LGA_NAME_2013,SA4_Name,SA3_Name,SA2_Name,CODE_1,Name_1,Code_2,Name_2,SC2_2011,SC2_2013,SC2_2016,SC2_2021,SC2_2026,SC2_2031,SC2_2036,SC2_2041
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",47,Rail Transport,221.9755565,215.7371774,218.2113482,258.1400169,280.4591422,315.3996316,332.4108585,329.7066658
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",48,Water Transport,15.30513787,16.24183703,16.15296735,20.60265253,24.44009826,26.78135073,28.58363197,17.844431
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",49,Air and Space Transport,26.00537524,28.54069502,31.51143306,44.2371152,61.98609277,83.13755332,100.4966872,63.48529502
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",50,Other Transport,11.46334811,11.02165056,11.27143337,9.953048114,11.84783425,13.98390875,15.28763242,16.0046449
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,47.86402757,47.78956076,50.72562625,54.04464593,66.34845415,79.12265693,87.13736179,54.22236668
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",52,Transport Support Services,95.96411478,98.308337,108.5405681,61.15608118,72.73208529,79.53624095,87.258847,203.4596171
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,12.13586618,12.91020623,14.69973809,6.584505728,7.418325218,7.192995355,7.44505796,24.81573416
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),49.95135921,40.84595362,36.6756458,226.5135736,229.4450722,198.8294669,168.6696315,171.4414602
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,131.155738,126.7206835,175.432094,76.45953151,39.21387667,37.53267334,33.99363873,31.86048376
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,56,Broadcasting (except Internet),17.96475573,15.3484352,17.45700018,117.843531,111.5697333,97.19607437,81.44562255,50.5329617
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0.974490117,1.451009084,1.941940655,0.84961697,1.012785543,1.092899401,1.031715951,1.004434859
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,58,Telecommunications Services,1019.040789,921.2842835,890.4762064,493.9228972,512.7161297,462.414731,438.2393695,484.3202105
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",210.4143038,186.0050752,178.3611851,109.374558,104.0235783,97.41434132,116.9261359,111.9426243
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,J,Information Media and Telecommunications,60,Library and Other Information Services,14.51145177,11.60822424,9.174260345,70.7666045,73.58862333,62.63911801,51.25738908,29.35706389
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,K,Financial and Insurance Services,62,Finance,423.7331015,379.8639772,385.4949234,324.0448528,296.221394,266.8243007,237.6056574,253.0861851
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,364.3302782,352.2755326,391.5522039,327.7463037,319.7122164,295.8597309,259.7295794,231.7605645
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,205.2742826,198.0720728,222.8434253,244.0223173,256.2662041,250.2789267,227.9059474,189.6985954
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),72.70254257,72.13090199,71.72425898,63.00896045,67.61357847,72.68758667,79.76739601,104.8336599
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,348.4777208,360.0944578,366.3229724,334.7945117,364.7338428,391.7415199,434.7217943,470.3366026
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",5308.105811,5285.001039,5241.128628,4295.477569,4135.212928,4466.332717,4679.186224,4700.046244
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,1290.639458,1307.849412,1356.642198,1546.230367,1764.531461,2146.877102,2352.26361,2776.085175
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,N,Administrative and Support Services,72,Administrative Services,1169.262166,1214.200222,1317.269543,1137.066624,1164.964435,1251.35102,1289.638074,1348.375383
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",240.779499,246.5184125,258.3460649,376.004612,437.9714851,400.9288299,383.6848072,395.287607
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,O,Public Administration and Safety,75,Public Administration,1851.09559,1784.426164,1749.147,1480.015675,1433.835695,1478.936373,1521.111673,1561.514914
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,O,Public Administration and Safety,76,Defence,0.890000029,0.87297659,0.944506656,0.819244043,0.869820549,1.000500974,1.080012505,1.399072577
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",410.7170718,389.1244289,379.749307,349.3427987,361.8166884,393.6777692,420.9726553,480.7069689
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,P,Education and Training,80,Preschool and School Education,274.0945628,265.4435589,276.9734433,297.4442496,336.3986998,375.3977305,408.1810225,435.8767672
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,P,Education and Training,81,Tertiary Education,267.2927115,254.928567,271.6274879,269.0532398,339.8531646,441.1119445,517.0024124,724.2070074
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,P,Education and Training,82,"Adult, Community and Other Education",221.0137739,226.5085346,238.7031142,222.7637089,270.1577174,332.5654684,390.5779834,343.8255166
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,Q,Health Care and Social Assistance,84,Hospitals,288.0662033,256.9023668,256.4385455,294.156135,345.8943714,402.1522947,467.7753018,549.3284291
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,Q,Health Care and Social Assistance,85,Medical and Other Health Care Services,553.9693443,540.5618906,565.6552046,556.8132699,628.9458504,698.1676775,794.4815912,915.8778577
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,Q,Health Care and Social Assistance,86,Residential Care Services,200.183826,193.2629596,202.3563529,207.9439519,252.0243598,303.5444504,366.2226155,440.489776
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,Q,Health Care and Social Assistance,87,Social Assistance Services,711.7395728,691.883087,722.6464347,712.8319411,816.2912011,918.7880001,1050.687184,1209.008563
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,R,Arts and Recreation Services,89,Heritage Activities,37.19174336,37.54196709,35.14348431,38.97320412,38.53685991,32.26183984,32.40026015,34.75673246
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,R,Arts and Recreation Services,90,Creative and Performing Arts Activities,120.5556808,119.82938,111.2274839,130.2179111,136.7383788,120.6436432,123.7982644,137.1683564
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,R,Arts and Recreation Services,91,Sports and Recreation Activities,191.0482599,198.299956,275.6888931,206.5982505,205.9820639,170.5640488,170.4773711,183.3375134
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,R,Arts and Recreation Services,92,Gambling Activities,15.1477187,15.09297008,16.46277868,15.25271754,14.25342311,10.64417919,10.11085074,10.46335886
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,S,Other Services,94,Repair and Maintenance,157.2903927,158.7795325,182.1918535,142.2612338,144.8990493,145.038432,141.2771411,144.5063429
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,S,Other Services,95,Personal and Other Services,687.925337,717.197943,800.1106428,769.4641734,801.3710579,741.1599542,717.8918557,736.3682548
POW,305011106,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner,Fortitude Valley,S,Other Services,96,Private Households Employing Staff and Undifferentiated Goods- and Service-Producing Activities of Households for Own Use,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,A,"Agriculture, Forestry and Fishing",1,Agriculture,10.36857329,12.24023692,14.39700511,17.26459449,20.50333611,24.03996581,25.75731168,27.41031623
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,A,"Agriculture, Forestry and Fishing",2,Aquaculture,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,A,"Agriculture, Forestry and Fishing",3,Forestry and Logging,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,A,"Agriculture, Forestry and Fishing",4,"Fishing, Hunting and Trapping",0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,A,"Agriculture, Forestry and Fishing",5,"Agriculture, Forestry and Fishing Support Services",0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,B,Mining,6,Coal Mining,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,B,Mining,7,Oil and Gas Extraction,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,B,Mining,8,Metal Ore Mining,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,B,Mining,9,Non-Metallic Mineral Mining and Quarrying,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,B,Mining,10,Exploration and Other Mining Support Services,13.81969754,18.29076909,49.54791908,62.3182751,69.09470761,35.49664855,27.81085081,27.55069055
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,11,Food Product Manufacturing,109.6537978,102.1677497,108.0649965,127.769719,151.1188433,136.3212273,129.7821972,101.6533766
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,12,Beverage and Tobacco Product Manufacturing,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,13,"Textile, Leather, Clothing and Footwear Manufacturing",46.66945053,42.98217516,40.69839917,40.14127589,40.37696989,37.87121779,34.84337055,30.67099991
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,14,Wood Product Manufacturing,44.10086738,40.31524664,40.41316037,36.43259624,39.37371975,39.63690896,37.73338564,40.79752833
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,15,"Pulp, Paper and Converted Paper Product Manufacturing",83.63917717,81.60997363,83.39869852,52.83105421,47.43503231,41.77826389,100.2365815,106.3573253
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,16,Printing (including the Reproduction of Recorded Media),595.6928657,568.7141683,574.7378727,559.6967613,522.4548505,481.0326641,420.8127428,348.2481386
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,17,Petroleum and Coal Product Manufacturing,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,18,Basic Chemical and Chemical Product Manufacturing,45.11126799,42.96699817,45.78410599,54.8511392,65.11503796,78.57761998,83.59709664,90.63932401
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,19,Polymer Product and Rubber Product Manufacturing,293.7273663,292.9846777,313.5062185,338.2914213,357.8122494,357.1806803,346.3192443,341.3303215
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,20,Non-Metallic Mineral Product Manufacturing,93.92916359,85.96371494,84.76750684,72.50870581,70.75385284,66.15300244,65.46283274,72.5073971
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,21,Primary Metal and Metal Product Manufacturing,163.1043591,165.4402721,185.1785049,198.0282389,213.8177538,232.6843047,232.4051604,237.5777209
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,22,Fabricated Metal Product Manufacturing,367.2911869,353.9295016,379.4866182,407.9010481,467.338422,532.3270498,547.5429205,588.3512079
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,23,Transport Equipment Manufacturing,238.3849661,228.7213858,220.4788591,205.952854,183.7863812,156.5430125,139.8015368,134.0699609
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,24,Machinery and Equipment Manufacturing,306.291441,309.150005,342.4277624,400.3619136,479.0884799,575.0729559,608.0828652,657.5239306
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,C,Manufacturing,25,Furniture and Other Manufacturing,173.5783983,172.1475452,175.689047,175.6986727,175.9904566,166.2508718,151.2104224,132.7065368
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,D,"Electricity, Gas, Water and Waste Services",26,Electricity Supply,306.8034285,360.9084262,397.0447605,422.4790575,447.945677,458.6365603,443.6345472,405.3791281
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,D,"Electricity, Gas, Water and Waste Services",27,Gas Supply,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,D,"Electricity, Gas, Water and Waste Services",28,"Water Supply, Sewerage and Drainage Services",16.10658311,17.64667083,17.67552887,22.01980341,26.00881442,36.36249964,42.34019148,57.42509187
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,D,"Electricity, Gas, Water and Waste Services",29,"Waste Collection, Treatment and Disposal Services",13.45529829,16.13391835,17.81555816,19.52813594,21.69180008,30.92472343,36.57615624,53.6948488
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,E,Construction,30,Building Construction,159.5296391,149.2817705,144.3371447,125.0122645,118.0730369,111.9135969,125.3691783,147.6920691
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,E,Construction,31,Heavy and Civil Engineering Construction,72.52845719,72.15166502,72.99571752,70.85213975,71.80630906,72.97446456,81.33172916,92.28359755
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,E,Construction,32,Construction Services,827.7887605,776.8071945,753.2234416,671.8360224,655.6430832,641.530495,724.8243456,868.6034817
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,33,Basic Material Wholesaling,257.7966014,246.8123002,255.195641,263.3210566,257.4921542,276.6858807,283.0734025,285.618014
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,34,Machinery and Equipment Wholesaling,191.0072145,176.2670939,176.903965,172.0288881,161.0051283,162.0149813,161.5890568,160.1168108
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,35,Motor Vehicle and Motor Vehicle Parts Wholesaling,21.83532895,19.49104868,19.51126043,20.43180651,20.80288391,24.29308615,25.52915622,26.27153729
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,36,"Grocery, Liquor and Tobacco Product Wholesaling",33.75640894,31.7900616,32.95465142,32.82541603,32.15745823,35.55439842,36.72007024,37.66606236
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,37,Other Goods Wholesaling,123.4295257,116.4019583,118.8770255,123.6470847,120.9205235,131.4655321,134.9098898,137.4430731
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,F,Wholesale Trade,38,Commission-Based Wholesaling,54.93910155,50.86918933,50.88707206,50.63188708,45.38105467,43.1627585,42.00208833,38.80923144
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,G,Retail Trade,39,Motor Vehicle and Motor Vehicle Parts Retailing,78.79409053,72.62564133,73.44273152,75.12233399,73.15809909,77.52938645,80.3488816,81.59939832
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,G,Retail Trade,40,Fuel Retailing,9.968043927,8.894931871,8.032198842,6.786967229,4.988003011,8.348246532,7.520642535,8.461651996
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,G,Retail Trade,41,Food Retailing,20.58580463,18.85889608,18.98113036,19.44821108,19.221101,20.56038779,21.3914812,21.57883082
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,G,Retail Trade,42,Other Store-Based Retailing,220.8884104,203.6975936,212.4540813,230.4421136,236.3957103,268.9088627,285.4189692,299.0880772
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,G,Retail Trade,43,Non-Store Retailing and Retail Commission-Based Buying and/or Selling,6.392169898,7.55388743,9.960663232,11.50583971,12.85360461,16.12040359,18.02679326,21.25656568
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,H,Accommodation and Food Services,44,Accommodation,4.385221024,4.030601367,4.082178478,4.50918709,4.666658196,5.577202651,6.124330104,6.76539943
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,H,Accommodation and Food Services,45,Food and Beverage Services,182.8338193,169.8274632,176.9742616,191.8910162,201.3644935,243.8855341,268.2992271,295.6439202
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",46,Road Transport,147.8877631,129.5920634,142.6987477,168.1514829,203.2931004,211.7852356,217.3860825,213.9264921
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",47,Rail Transport,121.4955315,101.0637565,104.4778642,133.2137543,168.993632,192.2372506,200.2729904,202.4593531
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",48,Water Transport,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",49,Air and Space Transport,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",50,Other Transport,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,20.83627382,17.24965313,18.58740993,24.55226731,32.23578385,40.14530889,44.03658719,46.63096167
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",52,Transport Support Services,10.41862844,9.17105054,10.31047674,12.99803184,13.61078196,17.35976661,19.12851052,21.20582172
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,168.2660847,153.5117853,177.5188011,212.6478255,211.4305436,256.1382748,272.6416096,304.8795649
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),20.45888853,14.70866359,13.68916305,27.3245565,22.246166,29.61527184,31.25677035,27.9987344
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,56,Broadcasting (except Internet),0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,58,Telecommunications Services,299.8234003,249.1810146,244.3550833,218.6161353,207.1312937,215.3631913,215.0330479,225.124379
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",18.05929224,13.99580638,13.13740415,18.49070011,14.06209884,19.34894733,25.31337155,23.5729062
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,J,Information Media and Telecommunications,60,Library and Other Information Services,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,K,Financial and Insurance Services,62,Finance,15.51073581,13.00338798,23.91635539,24.99057602,25.58456874,18.58597622,19.4173331,20.94735348
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,7.220582564,6.027836009,6.122471896,6.964516656,6.608457618,5.230326551,5.181169048,5.19312728
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),60.70330855,57.56349575,65.03807697,77.60408436,90.16436537,101.1773901,112.0185257,129.0488707
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,49.42605635,44.01205846,48.09322436,55.26404288,60.42026779,66.91672415,74.8144455,79.72642613
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",147.061424,138.6498496,157.9102702,205.2322298,287.6908143,300.9270683,305.2399456,328.0548948
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,22.15416812,21.32807086,26.17264633,42.49454291,72.51774245,89.45884761,98.69874107,114.9253845
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,N,Administrative and Support Services,72,Administrative Services,73.13748442,67.11913367,71.91760857,77.60768378,82.83806394,109.1965002,119.9838516,135.5390472
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",107.4788182,97.19785544,99.67146978,108.7635538,113.0104626,133.1605087,145.0404475,156.6393901
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,O,Public Administration and Safety,75,Public Administration,22.30427054,21.57515669,28.24390088,43.9565548,44.10258622,36.84866751,33.23284302,33.21992879
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,O,Public Administration and Safety,76,Defence,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",38.1432057,35.78750554,47.0118732,77.63687389,83.7767776,74.11430027,69.45409801,71.87570252
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,P,Education and Training,80,Preschool and School Education,166.145977,154.7421658,177.6639121,232.25222,276.9867891,325.3420794,357.7007861,391.7875917
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,P,Education and Training,81,Tertiary Education,18.17096282,16.51302544,19.35697563,26.74941864,35.43138534,47.57822074,56.40518437,67.62320774
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,P,Education and Training,82,"Adult, Community and Other Education",58.44099999,54.09215453,65.32077775,91.20755322,122.405797,168.059371,201.2871524,244.4600796
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,Q,Health Care and Social Assistance,84,Hospitals,0,0,0,0,0,0,0,0
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,Q,Health Care and Social Assistance,85,Medical and Other Health Care Services,26.61631421,24.93673278,29.40317401,38.50626625,44.93609309,50.86460264,57.54955857,65.42754895
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,Q,Health Care and Social Assistance,86,Residential Care Services,57.90099774,52.63433744,62.67767341,91.12586027,121.7863053,158.5723181,196.6110171,246.5347883
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,Q,Health Care and Social Assistance,87,Social Assistance Services,240.960106,222.5873193,264.5666598,355.1098882,430.3168895,506.1841172,583.5573096,673.890072
POW,302021030,Greater Brisbane,Brisbane (C),Brisbane - North,Chermside,Geebung,R,Arts and Recreation Services,89,Heritage Activities,11.52101478,9.652196854,20.09758037,22.44972806,24.76008217,12.93267862,12.06826098,12.63140504
